hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
6/5/2023-10:35:31::3::32::320,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::3::34::345,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::3::37::370,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::3::37::370,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::4::44::444,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::4::44::444,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::4::49::494,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::4::49::494,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::5::52::521,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::5::52::521,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::5::57::570,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::5::57::570,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::5::59::594,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::6::62::620,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::6::64::644,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::6::64::644,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::6::69::694,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::6::69::694,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::7::71::719,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::7::71::719,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::7::76::769,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::7::76::769,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::8::81::819,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::8::81::819,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::8::84::844,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:31::8::84::844,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-10:35:32::8::89::895,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
