hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
5/5/2023-15:41:59::6::62::626,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:41:59::6::62::626,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:41:59::6::62::626,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:41:59::6::62::626,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:0::6::65::654,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:0::6::65::654,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:0::6::65::654,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:3::1::12::124,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:3::1::12::124,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:3::1::12::124,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:4::2::27::272,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:4::2::27::272,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:4::2::27::272,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:4::7::77::777,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:4::7::77::777,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:4::7::77::777,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:5::7::77::775,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:5::7::77::775,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:5::7::77::775,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::1::14::148,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::1::14::148,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::1::14::148,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::6::69::698,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::6::69::698,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:6::6::69::698,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::9::97::974,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::9::97::974,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::9::97::974,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::1::19::198,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::1::19::198,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::1::19::198,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::3::38::380,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::3::38::380,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:7::3::38::380,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:8::5::53::534,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:8::5::53::534,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:8::5::53::534,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:8::8::82::828,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:8::8::82::828,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:8::8::82::828,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::0::9::99,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::0::9::99,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::0::9::99,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:9::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:10::6::63::638,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:10::6::63::638,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:10::6::63::638,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:11::7::74::749,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:11::7::74::749,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:11::7::74::749,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:39::1::16::161,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:42:39::1::16::161,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
