hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
17/5/2023-14:32:13::0::2::21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:13::0::2::21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:13::0::2::21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:13::0::2::21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::2::29::293,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::3::38::386,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::3::38::386,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::3::38::386,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::3::38::386,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::41::413,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::41::413,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::44::440,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::44::440,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::46::462,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::46::462,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::46::462,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::4::46::462,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::51::515,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::51::515,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::51::515,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::51::515,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::54::544,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::54::544,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::54::544,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::54::544,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::56::568,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::59::596,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::59::596,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::5::59::596,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::61::617,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::64::642,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::64::642,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::64::642,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::66::666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::66::666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::66::666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::6::66::666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::75::753,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::75::753,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::75::753,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::76::769,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::76::769,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::82::820,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::82::820,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::82::820,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::82::820,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::84::848,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::87::877,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::87::877,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::8::87::877,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::91::919,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::91::919,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::91::919,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::91::919,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::94::945,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::94::945,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::94::945,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::94::945,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::99::996,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::99::996,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::99::996,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::9::99::996,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::2::20,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::2::20,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::2::20,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::2::20,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::7::70,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::7::70,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::7::70,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::0::7::70,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::1::12::121,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::1::12::121,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::1::12::121,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
17/5/2023-14:32:20::1::12::121,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
