hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
5/5/2023-17:0:14::1::17::173,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:14::1::17::173,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:14::1::17::173,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:14::1::17::173,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:15::2::22::222,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:15::2::22::222,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:15::2::22::222,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:15::2::22::222,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:16::8::89::899,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:16::8::89::899,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:16::8::89::899,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:16::8::89::899,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::7::71::713,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::7::71::713,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::7::71::713,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:19::7::71::713,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::9::94::947,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::9::94::947,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::9::94::947,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::9::94::947,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::1::19::197,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::1::19::197,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::1::19::197,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::1::19::197,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::4::42::424,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::4::42::424,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::4::42::424,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::4::42::424,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:20::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::0::0::0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::0::0::0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::0::0::0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::0::0::0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:21::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::0::4::47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::3::32::325,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::3::32::325,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::3::32::325,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::3::32::325,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::5::52::524,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::5::52::524,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::5::52::524,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:22::5::52::524,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::9::92::922,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::9::92::922,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::9::92::922,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::9::92::922,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::1::17::172,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::1::17::172,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::1::17::172,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::1::17::172,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::3::39::398,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::5::57::574,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::5::57::574,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::5::57::574,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::5::57::574,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:24::7::79::798,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::2::27::273,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::2::27::273,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::2::27::273,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::2::27::273,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::5::59::597,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::5::59::597,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::5::59::597,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:25::5::59::597,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::8::89::898,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::8::89::898,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::8::89::898,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::8::89::898,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::4::47::477,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::4::47::477,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::4::47::477,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:26::4::47::477,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:27::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:27::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:27::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:27::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::0::2::23,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::0::2::23,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::0::2::23,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::0::2::23,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::3::34::349,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::3::34::349,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::3::34::349,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::3::34::349,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::5::57::576,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::5::57::576,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::5::57::576,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:28::5::57::576,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:29::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:29::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:29::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:29::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:32::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:32::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:32::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:32::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:34::7::72::723,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:34::7::72::723,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:34::7::72::723,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:0:34::7::72::723,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
