hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
6/5/2023-9:8:28::0::2::21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:28::0::2::21,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::4::41::418,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::5::54::548,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::5::54::548,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::5::58::582,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::5::58::582,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::6::63::636,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::6::63::636,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::6::66::664,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::6::66::664,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::6::69::692,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::6::69::692,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::7::75::750,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::7::75::750,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::7::77::778,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::7::77::778,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::8::82::828,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::8::82::828,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::8::85::851,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::8::85::851,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::9::90::901,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::9::90::901,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::9::92::929,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::9::92::929,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::9::97::979,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-9:8:30::9::97::979,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
