hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::2::22::227,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::32::323,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::32::323,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::32::323,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::32::323,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::34::348,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::39::397,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::39::397,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::39::397,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::3::39::397,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::42::422,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::42::422,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::42::422,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::42::422,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::4::47::472,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::52::522,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::52::522,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::52::522,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::52::522,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::54::547,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::54::547,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::54::547,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::5::54::547,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::60::600,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::60::600,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::60::600,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::60::600,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::67::675,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::67::675,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::67::675,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::6::67::675,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::70::701,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::70::701,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::70::701,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::70::701,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::8::80::803,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::8::80::803,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::8::80::803,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:21:20::8::80::803,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
