hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
5/5/2023-16:5:11::9::90::900,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:11::9::90::900,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:11::9::90::900,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:11::9::90::900,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:13::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:13::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:13::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-16:5:13::1::14::149,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
