hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
6/5/2023-8:52:3::0::2::20,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:3::0::2::20,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::3::33::330,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::3::33::330,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::3::33::330,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::3::33::330,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::4::42::420,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::4::42::420,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::4::47::473,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::4::47::473,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::4::49::499,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::4::49::499,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::5::54::548,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::5::54::548,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::5::57::574,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::5::57::574,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::6::62::623,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::6::67::674,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::6::69::698,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::6::69::698,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::7::74::748,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::7::74::748,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::7::77::774,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:4::7::77::774,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::8::82::824,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::8::87::874,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::8::87::874,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::8::89::898,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::8::89::898,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::9::94::948,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::9::94::948,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::9::97::974,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::9::97::974,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::0::2::23,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::0::2::23,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::0::7::74,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::0::7::74,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::0::9::98,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::0::9::98,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:52:5::1::14::148,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
