hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
5/5/2023-17:1:27::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:27::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:27::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:27::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:28::1::13::139,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:28::1::13::139,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:28::1::13::139,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:29::8::81::813,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:29::8::81::813,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:29::8::81::813,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:35::0::1::13,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:35::0::1::13,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:35::0::1::13,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:37::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:37::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:37::7::71::716,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:40::1::18::189,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:40::1::18::189,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:40::1::18::189,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:40::6::66::668,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:40::6::66::668,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:40::6::66::668,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:42::2::26::263,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:42::2::26::263,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:42::2::26::263,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::9::91::913,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::9::91::913,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::9::91::913,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::0::8::88,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::0::8::88,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::0::8::88,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::2::28::288,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::2::28::288,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::2::28::288,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::4::46::464,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::4::46::464,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:44::4::46::464,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:46::3::38::388,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:46::3::38::388,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:46::3::38::388,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:48::9::93::938,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:48::9::93::938,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:48::9::93::938,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::0::3::38,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::0::3::38,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::0::3::38,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::3::36::365,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::3::36::365,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::3::36::365,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::5::58::589,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::5::58::589,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::5::58::589,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::7::77::771,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::7::77::771,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:50::7::77::771,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:53::9::95::953,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:53::9::95::953,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:53::9::95::953,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:57::9::99::990,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:57::9::99::990,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:1:57::9::99::990,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::0::6::63,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::0::6::63,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::0::6::63,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::0::6::63,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::6::68::689,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::6::68::689,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::6::68::689,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:3::6::68::689,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:4::7::78::789,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:4::7::78::789,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:4::7::78::789,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:4::7::78::789,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:6::5::51::514,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:6::5::51::514,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:6::5::51::514,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:6::5::51::514,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:8::3::31::313,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:8::3::31::313,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:8::3::31::313,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:8::3::31::313,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:10::7::71::718,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:10::7::71::718,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:10::7::71::718,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:10::7::71::718,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:12::2::23::239,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:12::2::23::239,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:12::2::23::239,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-17:2:12::2::23::239,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
