hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
5/5/2023-15:36:28::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:28::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:28::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:28::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::4::41::414,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::6::61::613,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::6::61::613,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::6::61::613,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::6::61::613,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::7::73::737,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::7::73::737,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::7::73::737,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::7::73::737,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::8::88::889,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::0::3::39,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::0::3::39,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::0::3::39,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::0::3::39,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:29::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::4::46::466,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::4::46::466,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::4::46::466,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::4::46::466,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:30::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:32::1::18::187,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::9::96::963,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::9::96::963,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::9::96::963,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::9::96::963,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:36:33::2::26::264,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
