hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
6/5/2023-8:47:48::0::1::16,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:48::0::1::16,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::2::27::276,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::2::27::276,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::2::27::276,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::2::27::276,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::3::35::358,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::3::35::358,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::4::41::412,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::4::41::412,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::4::43::438,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::4::43::438,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::5::51::512,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::5::53::536,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::5::56::562,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::5::56::562,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::6::61::612,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::6::61::612,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:49::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::6::68::688,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::6::68::688,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::7::71::712,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::7::71::712,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::7::76::762,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::7::76::762,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::8::81::812,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::8::81::812,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::8::86::862,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::8::86::862,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::8::88::887,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::8::88::887,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::9::91::912,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::9::91::912,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::0::1::12,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::0::1::12,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::0::3::37,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::0::3::37,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::0::8::87,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::0::8::87,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::1::11::112,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::1::11::112,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::1::16::162,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::1::16::162,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::2::21::212,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::2::21::212,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::2::26::262,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::2::26::262,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::2::28::288,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::2::28::288,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::3::36::362,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::3::36::362,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::4::41::412,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::4::41::412,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::4::46::462,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::4::46::462,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::5::51::512,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::5::51::512,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::5::56::562,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::5::56::562,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::6::61::612,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::6::61::612,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::6::66::662,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:50::6::66::662,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::6::68::687,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::6::68::687,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::7::71::712,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::7::71::712,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::7::76::762,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::7::76::762,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::7::78::786,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::8::81::812,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::8::83::837,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::8::83::837,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::8::88::887,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::8::88::887,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::9::93::937,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::9::93::937,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::0::1::13,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::0::1::13,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::0::3::37,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::0::3::37,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::0::6::61,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::0::9::93,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::1::13::137,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::1::13::137,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::1::16::161,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::1::16::161,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::2::21::212,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::2::21::212,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::2::23::237,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::2::23::237,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::2::28::287,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::2::28::287,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::3::33::337,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::3::36::362,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::3::36::362,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::4::41::412,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::4::41::412,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::4::43::436,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::4::43::436,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::4::48::487,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::5::51::512,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::5::51::512,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::5::56::567,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::5::56::567,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::6::61::612,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::6::61::612,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::6::66::662,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:51::6::66::662,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:52::6::68::688,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:52::6::68::688,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:52::7::71::712,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:52::7::74::744,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
6/5/2023-8:47:52::7::76::762,0.52528274,0.5,0.5,0.5,4727.545,0.0,0.0,0.0
6/5/2023-8:47:52::7::76::762,0.52528274,0.5,0.5,0.5,4727.545,0.0,0.0,0.0
6/5/2023-8:47:52::8::81::813,0.54321784,0.5,0.5,0.5,4888.9604,0.0,0.0,0.0
6/5/2023-8:47:52::8::81::813,0.54321784,0.5,0.5,0.5,4888.9604,0.0,0.0,0.0
6/5/2023-8:47:52::8::83::837,0.2619274,0.5,0.5,0.5,2357.3467,0.0,0.0,0.0
6/5/2023-8:47:52::8::83::837,0.2619274,0.5,0.5,0.5,2357.3467,0.0,0.0,0.0
6/5/2023-8:47:52::8::88::887,0.42765084,0.5,0.5,0.5,3848.8574,0.0,0.0,0.0
6/5/2023-8:47:52::8::88::887,0.42765084,0.5,0.5,0.5,3848.8574,0.0,0.0,0.0
6/5/2023-8:47:52::9::93::937,0.49492925,0.5,0.5,0.5,4454.3633,0.0,0.0,0.0
6/5/2023-8:47:52::9::93::937,0.49492925,0.5,0.5,0.5,4454.3633,0.0,0.0,0.0
6/5/2023-8:47:52::9::96::962,0.23154248,0.5,0.5,0.5,2083.8823,0.0,0.0,0.0
6/5/2023-8:47:52::9::96::962,0.23154248,0.5,0.5,0.5,2083.8823,0.0,0.0,0.0
6/5/2023-8:47:52::0::1::12,0.3702524,0.5,0.5,0.5,3332.2715,0.0,0.0,0.0
6/5/2023-8:47:52::0::1::12,0.3702524,0.5,0.5,0.5,3332.2715,0.0,0.0,0.0
6/5/2023-8:47:52::0::3::37,0.26637608,0.5,0.5,0.5,2397.3848,0.0,0.0,0.0
6/5/2023-8:47:52::0::3::37,0.26637608,0.5,0.5,0.5,2397.3848,0.0,0.0,0.0
6/5/2023-8:47:52::0::8::87,0.55014825,0.5,0.5,0.5,4951.3345,0.0,0.0,0.0
6/5/2023-8:47:52::0::8::87,0.55014825,0.5,0.5,0.5,4951.3345,0.0,0.0,0.0
6/5/2023-8:47:52::1::11::112,0.35393193,0.5,0.5,0.5,3185.3875,0.0,0.0,0.0
6/5/2023-8:47:52::1::11::112,0.35393193,0.5,0.5,0.5,3185.3875,0.0,0.0,0.0
6/5/2023-8:47:52::1::16::162,0.1539273,0.5,0.5,0.5,1385.3457,0.0,0.0,0.0
6/5/2023-8:47:52::1::16::162,0.1539273,0.5,0.5,0.5,1385.3457,0.0,0.0,0.0
6/5/2023-8:47:52::2::21::212,0.31431127,0.5,0.5,0.5,2828.8013,0.0,0.0,0.0
6/5/2023-8:47:52::2::21::212,0.31431127,0.5,0.5,0.5,2828.8013,0.0,0.0,0.0
6/5/2023-8:47:52::2::26::262,0.33821353,0.5,0.5,0.5,3043.9219,0.0,0.0,0.0
6/5/2023-8:47:52::2::26::262,0.33821353,0.5,0.5,0.5,3043.9219,0.0,0.0,0.0
6/5/2023-8:47:52::2::28::286,0.15419748,0.5,0.5,0.5,1387.7773,0.0,0.0,0.0
6/5/2023-8:47:52::2::28::286,0.15419748,0.5,0.5,0.5,1387.7773,0.0,0.0,0.0
6/5/2023-8:47:52::3::31::312,0.21997653,0.5,0.5,0.5,1979.7888,0.0,0.0,0.0
6/5/2023-8:47:52::3::31::312,0.21997653,0.5,0.5,0.5,1979.7888,0.0,0.0,0.0
6/5/2023-8:47:52::3::36::362,0.43743706,0.5,0.5,0.5,3936.9336,0.0,0.0,0.0
6/5/2023-8:47:52::3::36::362,0.43743706,0.5,0.5,0.5,3936.9336,0.0,0.0,0.0
6/5/2023-8:47:52::4::41::412,0.20815882,0.5,0.5,0.5,1873.4293,0.0,0.0,0.0
6/5/2023-8:47:52::4::41::412,0.20815882,0.5,0.5,0.5,1873.4293,0.0,0.0,0.0
6/5/2023-8:47:52::4::43::437,0.24502963,0.5,0.5,0.5,2205.2666,0.0,0.0,0.0
6/5/2023-8:47:52::5::58::580,0.24502963,0.5,0.5,0.5,2205.2666,0.0,0.0,0.0
6/5/2023-8:47:52::5::58::580,0.20596126,0.5,0.5,0.5,1853.6514,0.0,0.0,0.0
6/5/2023-8:47:52::5::58::580,0.20596126,0.5,0.5,0.5,1853.6514,0.0,0.0,0.0
