hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
5/5/2023-15:43:57::4::45::455,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:43:58::0::6::63,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:43:58::5::51::515,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:43:59::9::90::905,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:43:59::3::33::331,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:43:59::6::64::645,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:4::6::60::604,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:5::3::33::331,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:12::1::15::155,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:12::6::68::681,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:13::9::96::962,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:13::3::30::306,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:13::5::58::588,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:14::0::4::40,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:14::5::50::506,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:15::9::98::989,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:15::3::39::397,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
5/5/2023-15:44:16::8::83::832,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
