hora,v1,v2,v3,v4,v1 crudo,v2 crudo,v3 crudo,v4 crudo
12/5/2023-22:0:32::0::3::34,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::5::58::580,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::6::64::645,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::6::67::675,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::7::70::703,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::7::75::752,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::7::77::778,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::8::83::830,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::8::88::881,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::9::90::908,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::9::93::936,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::9::98::989,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::0::3::38,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::0::6::66,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::1::12::122,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::1::15::152,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:37::2::20::204,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::2::23::231,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::2::28::282,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::3::31::310,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::3::35::357,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::4::40::408,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::4::43::433,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::4::45::457,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::5::50::509,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::5::56::562,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::5::58::584,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::6::63::637,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::6::68::684,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::7::71::711,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::7::73::735,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::7::78::785,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::8::83::836,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::8::86::861,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::9::91::912,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::9::93::935,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::9::98::984,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::0::3::35,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::0::6::61,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::1::11::111,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::1::13::136,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:38::1::19::196,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::2::23::237,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::2::26::263,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::3::31::312,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::3::36::360,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::3::38::387,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::4::43::435,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::4::46::461,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::5::51::510,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::5::56::560,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::5::58::588,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::6::61::613,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::6::68::684,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::7::71::711,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::7::76::760,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::8::81::811,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::8::83::838,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::8::88::886,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::9::91::912,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::9::96::961,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::9::98::988,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::0::3::35,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
12/5/2023-22:0:39::0::8::85,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
